cve_ageb,n_boarding_stops,accessibility_score,accessibility_n
1403900012357,16,593180.0,0.9938243710424731
1403900011912,19,533950.0,0.9859597917254793
1403900014673,36,421200.0,0.9682268060208895
1403900013603,13,310490.0,0.945427878911731
1403900012249,8,572525.0,0.9911747146502835
1403900010399,15,482465.0,0.9783794470956134
1403900014762,6,534420.0,0.9860255701845587
1403900012183,14,587235.0,0.9930713131188076
1403900015046,12,296860.0,0.9420717655597264
1403900010204,7,407495.0,0.9657537658039235
1403900011113,6,514800.0,0.9832292264828727
1403900010191,5,391215.0,0.9627056416464522
1403900015493,14,388115.0,0.9621108706499677
1403900011679,5,402355.0,0.9648047540343619
1403900015101,10,209420.0,0.9159861563619022
1403900011594,25,600785.0,0.9947767747453454
1403900012272,7,425495.0,0.9689852913401922
1403900012342,22,599330.0,0.9945954955664251
1403900010350,5,266335.0,0.9339597374218742
1403900010990,9,511135.0,0.9826950762270781
1403900012287,12,440730.0,0.9716153403122987
1403900014885,27,500500.0,0.9811231321348166
1403900010948,17,566400.0,0.990370591254034
1403900015277,5,387270.0,0.9619479235361492
1403900013533,27,519170.0,0.9838611776957366
1403900014847,14,465700.0,0.9757353810847215
1403900010793,15,478375.0,0.9777429707622336
1403900015559,11,389760.0,0.9624270721501864
1403900015116,6,258205.0,0.9316420580001874
1403900014086,16,552640.0,0.9885319278015068
1403900014175,12,394720.0,0.963372466032419
1403900011363,22,548890.0,0.988022896915517
1403900011490,4,371955.0,0.9589313592883715
1403900010238,5,407445.0,0.9657445919544232
1403900011344,38,577475.0,0.9918183169577062
1403900015262,5,386735.0,0.9618445719205763
1403900014368,12,411360.0,0.9664595191802572
1403900011630,21,564970.0,0.9901816011128481
1403900015224,15,332720.0,0.9505975943271912
1403900012179,34,640900.0,0.9996090774723356
1403900011787,12,634940.0,0.9989105864458377
1403900012709,10,512325.0,0.9828689298485448
1403900014705,3,544395.0,0.9874081359752309
1403900015582,0,0.0,0.0
1403900014851,24,537495.0,0.9864545071350208
1403900013961,9,550990.0,0.9883083810875029
1403900015385,6,363680.0,0.9572493396441306
1403900015629,4,325825.0,0.9490320272784482
1403900010702,5,475675.0,0.9773198140985551
1403900011895,18,537975.0,0.9865212416433721
1403900010596,1,180940.0,0.9050578439109452
1407000201236,0,0.0,0.0
1403900015671,12,297710.0,0.9422855239032636
1403900013980,8,558745.0,0.9893532868219806
1403900010755,7,452280.0,0.9735493436299163
1403900010933,11,609230.0,0.9958203494427654
1403900015614,6,2225.0,0.5762591707307211
1403900011715,14,389245.0,0.962328222704298
1403900010632,3,531920.0,0.985675018065837
1403900010806,23,538220.0,0.9865552811002353
1403900011024,3,438515.0,0.9712386607464836
1403900014423,10,294940.0,0.9415866618107394
1403900011096,5,513450.0,0.9830329163295913
1403900010223,12,483185.0,0.9784909330714621
1403900011306,35,605870.0,0.9954068871051956
1403900013340,16,474890.0,0.9771963344657594
1403900010384,8,448560.0,0.9729318889460561
1403900012107,19,593485.0,0.993862801830579
1403900010312,4,553260.0,0.988615754700104
1403900010863,26,504830.0,0.9817671373471447
1403900011378,21,520195.0,0.9840086340151211
1407000200613,0,0.0,0.0
1403900015563,1,119395.0,0.8739775741934551
