cve_ageb,total_demand,vehicle_rate,transit_propensity,transit_demand
1403900013711,24017.311749351557,0.676779463243874,0.32322053675612605,7762.888395064623
1403900015370,29555.470245652854,0.8695652173913043,0.13043478260869568,3855.0613363895036
1403900013618,8387.930308486983,0.4654178674351585,0.5345821325648414,4484.037672116239
1403900010327,11122.445242101558,0.9341176470588235,0.0658823529411765,732.7728630090442
1403900011289,45638.026201699075,0.9418070444104135,0.05819295558958648,2655.8116319518585
1403900014993,8494.70858044063,0.6007653061224489,0.39923469387755106,3391.3823796912216
1403900011804,12951.540876192075,0.937984496124031,0.06201550387596899,803.1963334072605
1403900010524,17144.099204791357,0.3888888888888889,0.6111111111111112,10476.949514039163
1403900013957,27353.839130951423,0.8216867469879519,0.17831325301204815,4877.552037808204
1403900013815,19045.17111928333,0.40575916230366493,0.5942408376963351,11317.418439992975
1403900015667,20662.217459367414,0.9474074074074074,0.052592592592592635,1086.6795849000648
1403900011908,14108.146218855687,0.42815814850530376,0.5718418514946962,8067.628454948334
1403900013834,17034.223927838393,0.8353196099674973,0.16468039003250268,2805.202640337416
1403900011236,18325.02123770539,0.506137865911237,0.493862134088763,9050.03409567509
1403900011984,10750.953652068436,0.45339652448657186,0.5466034755134281,5876.50863130439
1403900014546,29408.848211064567,0.6444444444444445,0.3555555555555555,10456.479363934068
1403900014620,7975.7108806270235,0.6072463768115942,0.3927536231884058,3132.489345869454
1403900011039,19765.094965511238,0.4287581699346405,0.5712418300653594,11290.649019514261
1403900013336,22098.95986050778,0.6580046403712297,0.34199535962877026,7557.741724916117
1403900012130,27453.483184701607,0.8559782608695652,0.1440217391304348,3953.8983934488733
1403900011147,30838.679669361565,0.4674887892376682,0.5325112107623318,16421.94264904343
1403900012037,11105.9794239058,0.3941798941798942,0.6058201058201058,6728.225629826529
1403900014461,21309.321678911227,0.952047952047952,0.047952047952047994,1021.825614972767
1403900014279,10985.078688021833,0.49130938586326767,0.5086906141367323,5588.006424150156
1403900014211,15794.943946317555,0.48220973782771537,0.5177902621722846,8178.468166960307
1403900014902,35796.64913306268,1.0,0.0,0.0
1403900010577,43585.16932004018,0.8970588235294118,0.1029411764705882,4486.708606474723
1403900015099,8645.920463944494,0.5412541254125413,0.45874587458745875,3966.280344845824
1403900013730,58624.771438132295,0.48616600790513836,0.5138339920948616,30123.400343704336
1403900012569,32279.292154975657,0.6984978540772532,0.3015021459227468,9732.275853592448
